cant_entrenemiento,clase,precision,recall,f1,tiempo_por_fold,tiempo_total_knn_pca,tiempo_total_fold
8000,3,0.94287915339002081882568973014713265,0.94356012658227839118296742526581511,0.94291115005171322049903892548172735,13505183141,135051831410,135444793447
8000,4,0.9616876858675210693050416921323631,0.92622377622377616290805235621519387,0.94328357573308407868495351067394949,13505183141,135051831410,135444793447
8000,5,0.94366044017276795585758009110577404,0.93797564687975631958494204809539951,0.94052891543948002883723802369786426,13505183141,135051831410,135444793447
8000,6,0.96207970315025126417651790688978508,0.97862341772151906216237193802953698,0.97006492483394202164248554254299961,13505183141,135051831410,135444793447
8000,7,0.93322616145522496733377693090005778,0.95324153757888685500887504531419836,0.94269261740430165819049079800606705,13505183141,135051831410,135444793447
8000,8,0.97661428643389791570683655663742684,0.88304853041695141602218654952594079,0.92720481807854304712179782654857263,13505183141,135051831410,135444793447
8000,9,0.88300153351036647642047228146111593,0.93340189873417711563519105766317807,0.90720743663551994817595414133393206,13505183141,135051831410,135444793447
9000,0,0.966428,0.985556,0.975847,15511630189.3999996185302734375,155116301894,155549280606
9000,1,0.92961293902882702333556608209619299,0.98791919191919197462681268007145263,0.95772703226740973914132837307988666,15511630189.3999996185302734375,155116301894,155549280606
9000,2,0.97867978596360849508073442848399282,0.9200183024479523519190138358680997,0.94792738362531903106855679652653635,15511630189.3999996185302734375,155116301894,155549280606
9000,3,0.95240936732787506713293623761273921,0.94666666666666665630458510349853896,0.94927913928996809911353693678393029,15511630189.3999996185302734375,155116301894,155549280606
9000,4,0.96447282313894411309718179836636409,0.94659090909090914944812311659916304,0.9553181226912730306111143363523297,15511630189.3999996185302734375,155116301894,155549280606
9000,5,0.9393714446679679586083011599839665,0.94473050286058413149703483213670552,0.94187199770116247776741147390566766,15511630189.3999996185302734375,155116301894,155549280606
9000,6,0.96515210040693111270826420877710916,0.9832334581772783632658274655113928,0.97395586897573738216493666186579503,15511630189.3999996185302734375,155116301894,155549280606
9000,7,0.93524372436976732636537690268596634,0.95510180736673544465986651630373672,0.9446840593640295491439928809995763,15511630189.3999996185302734375,155116301894,155549280606
9000,8,0.97527061364143496913214903543121181,0.8846498599439776011621461293543689,0.92747831210573150606535364204319194,15511630189.3999996185302734375,155116301894,155549280606
9000,9,0.90196187081013101671800313852145337,0.93340659340659348774948966820375063,0.91723360714773727320192620027228259,15511630189.3999996185302734375,155116301894,155549280606
10000,0,0.969419,0.986879,0.978024,18311549859.799999237060546875,183115498598,183609709133
10000,1,0.93190079421365157319456784534850158,0.98813177648040040335075673283427022,0.95898412678971634015567815367830917,18311549859.799999237060546875,183115498598,183609709133
10000,2,0.97906271603275185633208366198232397,0.92637362637362641315519340423634276,0.95157618877984173622053276631049812,18311549859.799999237060546875,183115498598,183609709133
10000,3,0.95445101423829081799254936413490213,0.94749504950495055943804345588432625,0.95065869042792494614246834316872992,18311549859.799999237060546875,183115498598,183609709133
10000,4,0.9683768514833301921385100285988301,0.94519974226804137629187607672065496,0.95658892463042166642850361313321628,18311549859.799999237060546875,183115498598,183609709133
10000,5,0.9427951180949527554275846341624856,0.95587301587301587435518968050018884,0.94914998640785841477196527193882503,18311549859.799999237060546875,183115498598,183609709133
10000,6,0.9641830380623093166292392197647132,0.98408910891089096395489832502789795,0.97389299678718221908724217428243719,18311549859.799999237060546875,183115498598,183609709133
10000,7,0.93327590511388724969776831130729988,0.95572255414488416214169319573557004,0.94408234291518888792182906399830244,18311549859.799999237060546875,183115498598,183609709133
10000,8,0.98015480712063562940272731793811545,0.88736842105263158408945400879019871,0.93131737830609784278834695214754902,18311549859.799999237060546875,183115498598,183609709133
10000,9,0.90792538986517268284615056472830474,0.93568686868686867796895967330783606,0.92149350078703307076466444414108992,18311549859.799999237060546875,183115498598,183609709133
15000,0,0.975692,0.989655,0.982586,32746444444.59999847412109375,327464444446,328236856738
15000,1,0.94752210263196956496756229171296582,0.99237014103887166704964784003095701,0.96936324724807776398449732369044796,32746444444.59999847412109375,327464444446,328236856738
15000,2,0.9841838022688655929215428841416724,0.9398919484140815239214816756430082,0.96136757163194752617840777020319365,32746444444.59999847412109375,327464444446,328236856738
15000,3,0.95299359919306370070302136809914373,0.95024939800481611484883615048602223,0.95150339260500671478837375616421923,32746444444.59999847412109375,327464444446,328236856738
15000,4,0.9813140184857236381077427722630091,0.95866887295458735884778889158042148,0.96978375042851838738755532176583074,32746444444.59999847412109375,327464444446,328236856738
15000,5,0.94243752615668063832288225967204198,0.94770152505446625390561621316010132,0.9448953981491600151443321919941809,32746444444.59999847412109375,327464444446,328236856738
15000,6,0.96839847474380591485498825932154432,0.9852348993288589928951637375575956,0.97670553098377244083394543849863112,32746444444.59999847412109375,327464444446,328236856738
15000,7,0.94738433390959964075506150038563646,0.96129032258064517346696220556623302,0.95406558155421328226708510555909015,32746444444.59999847412109375,327464444446,328236856738
15000,8,0.97485945464954470995877500172355212,0.90749042145593850072771147097228095,0.93978436525180808480683936068089679,32746444444.59999847412109375,327464444446,328236856738
15000,9,0.92246620522584144019617724552517757,0.95086613459096691602923101527267136,0.93641087879146378547545737092150375,32746444444.59999847412109375,327464444446,328236856738
20000,0,0.979158,0.991208,0.985109,52784956695.90000152587890625,527849566959,528843702633
20000,1,0.95191780265915570957702129817334935,0.99293984639975041428527902098721825,0.97195858186280470469853298709494993,52784956695.90000152587890625,527849566959,528843702633
20000,2,0.98248867473179168907648772801621817,0.9422885572139303445027280758949928,0.961863399099693872074112732661888,52784956695.90000152587890625,527849566959,528843702633
20000,3,0.95557167043218460555920046317623928,0.95865384615384618971489771865890361,0.95706174204624172574540352798067033,52784956695.90000152587890625,527849566959,528843702633
20000,4,0.9736349164327180449873821999062784,0.95485309952315022830049429103382863,0.96407915981533243154899537330493331,52784956695.90000152587890625,527849566959,528843702633
20000,5,0.95241815822757958098776498445658945,0.94536312849162018601134604978142306,0.94882114986608256934630389878293499,52784956695.90000152587890625,527849566959,528843702633
20000,6,0.96933443326180768195854398072697222,0.98587888939647727593040826832293533,0.97750785196720713088325283024460077,52784956695.90000152587890625,527849566959,528843702633
20000,7,0.94667180158969921333067532032146119,0.96570048309178757595105935251922347,0.95601612111323830411890867253532633,52784956695.90000152587890625,527849566959,528843702633
20000,8,0.97452811457763899305462018674006686,0.91645942408376979138040496764006093,0.94446410510342104771552840247750282,52784956695.90000152587890625,527849566959,528843702633
20000,9,0.93268777357986232257047731764032505,0.95202020202020209982407550342031755,0.94210463693394286277538185458979569,52784956695.90000152587890625,527849566959,528843702633
