cant_entrenemiento,clase,precision,recall,f1,tiempo_por_fold,tiempo_total_knn_pca,tiempo_total_fold
400,2,0.95500000000000007105427357601001859,0.75,0.82801587301587298295402206349535845,2024713530.7999999523162841796875,20247135308,20262302975
400,3,0.84166666666666656304585103498538956,0.75500000000000000444089209850062616,0.77531746031746018310570889298105612,2024713530.7999999523162841796875,20247135308,20262302975
400,4,0.85166666666666657192763523198664188,0.82499999999999995559107901499373838,0.82404761904761902879812396349734627,2024713530.7999999523162841796875,20247135308,20262302975
400,5,0.90833333333333321490954403998330235,0.70833333333333348136306995002087206,0.77166666666666661189566411849227734,2024713530.7999999523162841796875,20247135308,20262302975
400,6,0.83499999999999996447286321199499071,0.84999999999999997779553950749686919,0.82230158730158731117398929200135171,2024713530.7999999523162841796875,20247135308,20262302975
400,7,0.85666666666666668739082979300292209,0.90000000000000002220446049250313081,0.86809523809523803095089533599093556,2024713530.7999999523162841796875,20247135308,20262302975
400,8,0.75833333333333341474968847251147963,0.80000000000000004440892098500626162,0.74428571428571432821996722850599326,2024713530.7999999523162841796875,20247135308,20262302975
400,9,0.84630952380952384483947525950497948,0.83499999999999996447286321199499071,0.81123765123765123608023941415012814,2024713530.7999999523162841796875,20247135308,20262302975
500,0,0.944048,0.923333,0.923729,2134460984.900000095367431640625,21344609849,21366577773
500,1,0.88476190476190486045027228101389483,0.95999999999999996447286321199499071,0.91585858585858592739725736464606598,2134460984.900000095367431640625,21344609849,21366577773
500,2,0.94904761904761902879812396349734627,0.77619047619047620845122992250253446,0.84722610722610713906988166854716837,2134460984.900000095367431640625,21344609849,21366577773
500,3,0.92333333333333345027682526051648892,0.72499999999999997779553950749686919,0.79765512265512272804812710091937333,2134460984.900000095367431640625,21344609849,21366577773
500,4,0.77833333333333332149095440399833024,0.70999999999999996447286321199499071,0.73101010101010099884177861895295791,2134460984.900000095367431640625,21344609849,21366577773
500,5,0.78416666666666667850904559600166976,0.70999999999999996447286321199499071,0.72533577533577520135565919190412387,2134460984.900000095367431640625,21344609849,21366577773
500,6,0.7805952380952381197687373060034588,0.84499999999999997335464740899624303,0.78790598290598290454056495946133509,2134460984.900000095367431640625,21344609849,21366577773
500,7,0.84142857142857141461433911899803206,0.875,0.84419191919191916007036979863187298,2134460984.900000095367431640625,21344609849,21366577773
500,8,0.78611111111111109384097517249756493,0.8550000000000000932587340685131494,0.79907814407814403701024730253266171,2134460984.900000095367431640625,21344609849,21366577773
500,9,0.75085497835497827523454361653421074,0.7699999999999999067412659314868506,0.73233093703681939601324302202556282,2134460984.900000095367431640625,21344609849,21366577773
600,0,0.946429,0.904762,0.921732,2317155834.400000095367431640625,23171558344,23199161322
600,1,0.8511904761904760530200064749806188,0.96666666666666678509045596001669765,0.90061605061605065625229826764552854,2317155834.400000095367431640625,23171558344,23199161322
600,2,0.95892857142857157448645466502057388,0.83214285714285707307169559499016032,0.88925824175824175199522869661450386,2317155834.400000095367431640625,23171558344,23199161322
600,3,0.87833333333333329928649391149519943,0.77999999999999980460074766597244889,0.82136363636363629581182976835407317,2317155834.400000095367431640625,23171558344,23199161322
600,4,0.80714285714285716188953756500268355,0.71428571428571419055231217498658225,0.7542457542457542407632331560307648,2317155834.400000095367431640625,23171558344,23199161322
600,5,0.85571428571428564957557227899087593,0.82333333333333347248128575301961973,0.83665112665112673084877314977347851,2317155834.400000095367431640625,23171558344,23199161322
600,6,0.79297619047619050114406036300351843,0.83666666666666666962726139900041744,0.79757964257964253373955898496205918,2317155834.400000095367431640625,23171558344,23199161322
600,7,0.85738095238095246575227292851195671,0.85666666666666668739082979300292209,0.84484015984015969902287679360597394,2317155834.400000095367431640625,23171558344,23199161322
600,8,0.77976190476190476719153821250074543,0.83499999999999974242825828696368262,0.79523254523254527370568212063517421,2317155834.400000095367431640625,23171558344,23199161322
600,9,0.7326190476190476141837848444993142,0.80476190476190478939599870500387624,0.76214618714618720396458684263052419,2317155834.400000095367431640625,23171558344,23199161322
700,0,0.932778,0.932143,0.928312,2207631111.400000095367431640625,22076311114,22110341855
700,1,0.87876984126984114542580073248245753,0.96071428571428574283430634750402533,0.91556722689075642485079242760548368,2207631111.400000095367431640625,22076311114,22110341855
700,2,0.95527777777777767020950250298483297,0.8652777777777777012957471924892161,0.90059351810899790358178051974391565,2207631111.400000095367431640625,22076311114,22110341855
700,3,0.901428571428571467905044301005546,0.82142857142857150787307318751118146,0.85517482517482501513939041615230963,2207631111.400000095367431640625,22076311114,22110341855
700,4,0.81714285714285705974901929948828183,0.7714285714285713524418497399892658,0.78945054945054937700632535779732279,2207631111.400000095367431640625,22076311114,22110341855
700,5,0.82369047619047619512855362700065598,0.81428571428571427937015414499910548,0.81224442224442205962020580045646057,2207631111.400000095367431640625,22076311114,22110341855
700,6,0.83559523809523805759624792699469253,0.8761904761904762972690718925150577,0.85099234099234100092701282846974209,2207631111.400000095367431640625,22076311114,22110341855
700,7,0.84206349206349206948374330750084482,0.82857142857142851433138730499194935,0.82504578754578739019365229978575371,2207631111.400000095367431640625,22076311114,22110341855
700,8,0.79587301587301584326894499099580571,0.82142857142857150787307318751118146,0.80461621711621711394712974652065895,2207631111.400000095367431640625,22076311114,22110341855
700,9,0.74630952380952375602163328949245624,0.7607142857142856762209248699946329,0.74767830209006691521977927550324239,2207631111.400000095367431640625,22076311114,22110341855
800,0,0.934545,0.965278,0.945253,2634411070.30000019073486328125,26344110703,26379820522
800,1,0.89444444444444448638620315250591375,0.96666666666666656304585103498538956,0.92731338149294817441159466397948563,2634411070.30000019073486328125,26344110703,26379820522
800,2,0.96181818181818190538479029783047736,0.89666666666666683394026904352358542,0.92280935181089984720159691278240643,2634411070.30000019073486328125,26344110703,26379820522
800,3,0.89976190476190465172834365148446523,0.8553571428571427048836994799785316,0.87351037851037849346624852842069231,2634411070.30000019073486328125,26344110703,26379820522
800,4,0.8523809523809523502890783674956765,0.75,0.78824929971988788590664398725493811,2634411070.30000019073486328125,26344110703,26379820522
800,5,0.85920634920634919584614408449851908,0.88035714285714283811046243499731645,0.86506356388709326754593575969920494,2634411070.30000019073486328125,26344110703,26379820522
800,6,0.8738095238095237027309281074849423,0.87857142857142844771800582748255692,0.86992314874667808766162124811671674,2634411070.30000019073486328125,26344110703,26379820522
800,7,0.83344155844155842771669995272532105,0.84107142857142846992246631998568773,0.82834648839292790434285507217282429,2634411070.30000019073486328125,26344110703,26379820522
800,8,0.85873015873015889898312025252380408,0.80178571428571421275677266748971306,0.82484378366731303522385587712051347,2634411070.30000019073486328125,26344110703,26379820522
800,9,0.75582251082251084017826769922976382,0.78571428571428569842538536249776371,0.76530763182465966210088481602724642,2634411070.30000019073486328125,26344110703,26379820522
900,0,0.936061,0.958889,0.945002,2941715354.099999904632568359375,29417153541,29465067872
900,1,0.90141414141414144545194631064077839,0.9677777777777777368228839804942254,0.93146198830409365765348184140748344,2941715354.099999904632568359375,29417153541,29465067872
900,2,0.96515151515151520467128420932567678,0.88909090909090904286671275258413516,0.91938971275355729773082202882505953,2941715354.099999904632568359375,29417153541,29465067872
900,3,0.87638888888888888395456433499930426,0.83055555555555549140933635499095544,0.85070961718020543518292697626748122,2941715354.099999904632568359375,29417153541,29465067872
900,4,0.88738095238095238137532305700005963,0.77333333333333342807236476801335812,0.81474193591066657038624043707386591,2941715354.099999904632568359375,29417153541,29465067872
900,5,0.85217171717171713574145996972220019,0.86666666666666658525031152748852037,0.85277777777777785672697064001113176,2941715354.099999904632568359375,29417153541,29465067872
900,6,0.85593434343434338096301416953792796,0.89444444444444426434159822747460566,0.86656580175930009168894230242585763,2941715354.099999904632568359375,29417153541,29465067872
900,7,0.83709595959595950454001922480529174,0.85666666666666668739082979300292209,0.83946139859452562070885051070945337,2941715354.099999904632568359375,29417153541,29465067872
900,8,0.82321428571428578724322733251028694,0.77916666666666656304585103498538956,0.79319758672699847146247975615551695,2941715354.099999904632568359375,29417153541,29465067872
900,9,0.77422438672438687046195582297514193,0.79305555555555551361379684749408625,0.77542250233426712746620523830642924,2941715354.099999904632568359375,29417153541,29465067872
1000,0,0.952814,0.971818,0.95936,2545728983.69999980926513671875,25457289837,25498564503
1000,1,0.90696969696969698127020365063799545,0.96999999999999997335464740899624303,0.9355958077010709805776400571630802,2545728983.69999980926513671875,25457289837,25498564503
1000,2,0.9684981684981686100854858523234725,0.9051282051282051321905441909621004,0.93283252818035433673315992564312182,2545728983.69999980926513671875,25457289837,25498564503
1000,3,0.85783549783549783995795223745517433,0.85555555555555551361379684749408625,0.85008771929824578084122776999720372,2545728983.69999980926513671875,25457289837,25498564503
1000,4,0.87894660894660892047625111445086077,0.81454545454545468352591797156492248,0.83851487006285763126101073794416152,2545728983.69999980926513671875,25457289837,25498564503
1000,5,0.86842268842268843798137822886928916,0.87638888888888888395456433499930426,0.86653524408168380865902236109832302,2545728983.69999980926513671875,25457289837,25498564503
1000,6,0.90674242424242434967851522742421366,0.92888888888888898609508260051370598,0.91273866484392807141290404615574516,2545728983.69999980926513671875,25457289837,25498564503
1000,7,0.86736596736596749401826400571735576,0.85545454545454546746441337745636702,0.85425450153711035561343578592641279,2545728983.69999980926513671875,25457289837,25498564503
1000,8,0.86895299145299154108812444974319078,0.78111111111111120042238553651259281,0.81316811316441151014089427917497233,2545728983.69999980926513671875,25457289837,25498564503
1000,9,0.77209068709068706670706205841270275,0.79111111111111120930416973351384513,0.77171228903460709069861422904068604,2545728983.69999980926513671875,25457289837,25498564503
2000,0,0.961165,0.964211,0.961992,3951773832.80000019073486328125,39517738328,39609527347
2000,1,0.92095153397327300659469528909539804,0.97705627705627706713897850931971334,0.94729016075917082950752501346869394,3951773832.80000019073486328125,39517738328,39609527347
2000,2,0.96627536231884059159114030990167521,0.92047101449275348095113713497994468,0.9412683310744430764671619726868812,3951773832.80000019073486328125,39517738328,39609527347
2000,3,0.90533042164234112103571305851801299,0.88464052287581684819173233336186968,0.89166386941778930097513011787668802,3951773832.80000019073486328125,39517738328,39609527347
2000,4,0.93461261850277888019178362810635008,0.92071428571428570730716955949901603,0.92683155740280243062301224199472927,3951773832.80000019073486328125,39517738328,39609527347
2000,5,0.91973852202971217995042252368875779,0.87105263157894730063901533867465332,0.89037059598979106933569482862367295,3951773832.80000019073486328125,39517738328,39609527347
2000,6,0.91181385281385285423993991571478546,0.97619047619047627506461140001192689,0.94152398802624459595023154179216363,3951773832.80000019073486328125,39517738328,39609527347
2000,7,0.91664792551789453511901228921487927,0.88657894736842091099049412150634453,0.8996266567319199936036966391839087,3951773832.80000019073486328125,39517738328,39609527347
2000,8,0.9075268913233310863475367114006076,0.8254385964912280826411006273701787,0.86275804053692795037022733595222235,3951773832.80000019073486328125,39517738328,39609527347
2000,9,0.81240844755718888414719458523904905,0.87842105263157888028757724896422587,0.84202098612343667660695700760697946,3951773832.80000019073486328125,39517738328,39609527347
3000,0,0.968402,0.973218,0.970137,5077584182.80000019073486328125,50775841828,50898308563
3000,1,0.94176240149924361766409219853812829,0.97966386554621853743896053856587969,0.96014686490992817713419071878888644,5077584182.80000019073486328125,50775841828,50898308563
3000,2,0.95658400383613861883702611521584913,0.92367424242424256419781158911064267,0.93888067275491116081553855110541917,5077584182.80000019073486328125,50775841828,50898308563
3000,3,0.91885921996266817224352507764706388,0.91111111111111109384097517249756493,0.91448979043318667780937403222196735,5077584182.80000019073486328125,50775841828,50898308563
3000,4,0.9480861156723225935394339103368111,0.92183908045977014378280500750406645,0.93449658629331966430697775649605319,5077584182.80000019073486328125,50775841828,50898308563
3000,5,0.9297970235178244502449729225190822,0.93362068965517241991847186000086367,0.93053829966970380560553621762664989,5077584182.80000019073486328125,50775841828,50898308563
3000,6,0.9369591311597954552681244422274176,0.98709677419354835414821991435019299,0.96065431395679934389875143097015098,5077584182.80000019073486328125,50775841828,50898308563
3000,7,0.93501824116743481596358833485282958,0.92043010752688181330682937186793424,0.92671179230102362911480895490967669,5077584182.80000019073486328125,50775841828,50898308563
3000,8,0.92657203907203888881838338420493528,0.83928571428571419055231217498658225,0.87901376401376407621057751384796575,5077584182.80000019073486328125,50775841828,50898308563
3000,9,0.84718800924151627107505646563367918,0.89310344827586207738789880750118755,0.86889007225181491556043056334601715,5077584182.80000019073486328125,50775841828,50898308563
4000,0,0.978281,0.985,0.981321,6528384775.19999980926513671875,65283847752,65489639790
4000,1,0.95688354404358100246952290035551414,0.98439393939393937671411549672484398,0.97039731153067732005723655674955808,6528384775.19999980926513671875,65283847752,65489639790
4000,2,0.96280199585077641533104042537161149,0.9325581395348837565606459065747913,0.94661343545153275869097342365421355,6528384775.19999980926513671875,65283847752,65489639790
4000,3,0.90225773791563257386627583400695585,0.92162162162162153400402075931197032,0.91102211409060740443521808629157022,6528384775.19999980926513671875,65283847752,65489639790
4000,4,0.95041737225947753309185372927458957,0.90985155195681532980245265207486227,0.9291180043109867892070496964151971,6528384775.19999980926513671875,65283847752,65489639790
4000,5,0.93914940794594181650012387763126753,0.92880512091038414101973330616601743,0.93242531195372768682005926166311838,6528384775.19999980926513671875,65283847752,65489639790
4000,6,0.94301714239024647667974932119250298,0.98803716608594671644283380373963155,0.96467106381494249767172277643112466,6528384775.19999980926513671875,65283847752,65489639790
4000,7,0.93745642406616658259821406318224035,0.94859756097560976595417514545260929,0.94217136430291381632429192904965021,6528384775.19999980926513671875,65283847752,65489639790
4000,8,0.93785623103697113300825094484025612,0.85877192982456151959524959238478914,0.8956719532555876828183727411669679,6528384775.19999980926513671875,65283847752,65489639790
4000,9,0.87301386261912572450683001079596579,0.90283400809716618518052655417704955,0.88744633691868879399322622703039087,6528384775.19999980926513671875,65283847752,65489639790
5000,0,0.980072,0.979755,0.979712,7039450811.3999996185302734375,70394508114,70591609994
5000,1,0.95521622550345364199841924346401356,0.98207792207792210525951759336749092,0.96835439998260730565249332357780077,7039450811.3999996185302734375,70394508114,70591609994
5000,2,0.97036964881978371444404274370754138,0.93215488215488218060045255697332323,0.95035650231129431553256381448591128,7039450811.3999996185302734375,70394508114,70591609994
5000,3,0.92705043809204501492615690949605778,0.93333333333333334813630699500208721,0.92936950161679876547538015074678697,7039450811.3999996185302734375,70394508114,70591609994
5000,4,0.95373658445156350715876669710269198,0.92442375886524830175261513431905769,0.93825868150482061302852798689855263,7039450811.3999996185302734375,70394508114,70591609994
5000,5,0.94978810986563588780740019501536153,0.95097132284921370715125021888525225,0.94995693150389970416114238105365075,7039450811.3999996185302734375,70394508114,70591609994
5000,6,0.95584240881410698076336984740919434,0.99038461538461530775379060287377797,0.97252055930004621675522002988145687,7039450811.3999996185302734375,70394508114,70591609994
5000,7,0.94676275835575007810973602317972109,0.95258823529411773556319076305953786,0.94901116137163332719950403770781122,7039450811.3999996185302734375,70394508114,70591609994
5000,8,0.93349592448360885210689730229205452,0.88683510638297879946634338921285234,0.90910049364111189529324974500923418,7039450811.3999996185302734375,70394508114,70591609994
5000,9,0.89202711446167204378809856279985979,0.91830673758865244415972028946271166,0.90428350608122654019638275713077746,7039450811.3999996185302734375,70394508114,70591609994
6000,0,0.976877,0.986469,0.981552,8561917211.80000019073486328125,85619172118,85876268503
6000,1,0.96610154119143698547844678614637814,0.98624708624708623538879237457877025,0.97594797927955045935277667012996972,8561917211.80000019073486328125,85619172118,85876268503
6000,2,0.96938547651269169058707575459266081,0.93906759906759929013020382626564242,0.95357622206368441997170748436474241,8561917211.80000019073486328125,85619172118,85876268503
6000,3,0.93609639315134141046570448452257551,0.93667445938047921849545218719867989,0.93584578810320340203077194018987939,8561917211.80000019073486328125,85619172118,85876268503
6000,4,0.95563656616288206180342967854812741,0.93750756200846951937677431487827562,0.9458915327871597611419929307885468,8561917211.80000019073486328125,85619172118,85876268503
6000,5,0.94616518997075027552767778615816496,0.94676767676767670245396857353625819,0.94580975346315621088422176399035379,8561917211.80000019073486328125,85619172118,85876268503
6000,6,0.9637858299854267229989090992603451,0.98865679534637762593263232702156529,0.97592122671668624089846844071871601,8561917211.80000019073486328125,85619172118,85876268503
6000,7,0.93292735685715355575808871435583569,0.95499231950844853944460055572562851,0.94329015379476643943235103506594896,8561917211.80000019073486328125,85619172118,85876268503
6000,8,0.9528700911581257093629915289056953,0.91088929219600722753114041552180424,0.93083298936557201663788418954936787,8561917211.80000019073486328125,85619172118,85876268503
6000,9,0.90139445207033186413525527314050123,0.90251315020455868953774825058644637,0.90146045508337735441273252945393324,8561917211.80000019073486328125,85619172118,85876268503
7000,0,0.971717,0.981138,0.976275,10648540850.6000003814697265625,106485408506,106822598600
7000,1,0.96289071169950035677942423717468046,0.98201798201798207177404265166842379,0.97219331782241658057586164431995712,10648540850.6000003814697265625,106485408506,106822598600
7000,2,0.97190333571127640599485175698646344,0.94145614035087699100756708503467962,0.95604994604077231379335444216849282,10648540850.6000003814697265625,106485408506,106822598600
7000,3,0.93992182593369955068141052834107541,0.93550724637681148543322251498466358,0.93729895908426286155190609861165285,10648540850.6000003814697265625,106485408506,106822598600
7000,4,0.95225277130183916263206356234150007,0.93568521031207596561074524288414977,0.94338212984870695176908839130192064,10648540850.6000003814697265625,106485408506,106822598600
7000,5,0.95150618362044703246738208690658212,0.9460317460317460014351809149957262,0.94845053878514151701750733991502784,10648540850.6000003814697265625,106485408506,106822598600
7000,6,0.95866028901311461929424240224761888,0.98853002070393380940060978900874034,0.97321607835843271239184559817658737,10648540850.6000003814697265625,106485408506,106822598600
7000,7,0.94246937552392984205340553671703674,0.95249907441688252962563865366973914,0.94695382956017959408256956521654502,10648540850.6000003814697265625,106485408506,106822598600
7000,8,0.95669839070577789019722558805369772,0.91298055178652182117815527817583643,0.93385006738700493400529012433253229,10648540850.6000003814697265625,106485408506,106822598600
7000,9,0.89761110693240053759467400595895015,0.917203219315895545982186831679428,0.90679351864275903327694550171145238,10648540850.6000003814697265625,106485408506,106822598600
8000,0,0.981371,0.979826,0.980493,10919076262,109190762620,109521366206
8000,1,0.95772432369417193065430637943791226,0.98204744069912597304039536538766697,0.96962804878721065016122793167596683,10919076262,109190762620,109521366206
8000,2,0.96978644759677390396745977341197431,0.94153757888697653388732078383327462,0.95519970646037977157760678892373107,10919076262,109190762620,109521366206
8000,3,0.94341635435743342874559402844170108,0.93601265822784807113521310384385288,0.93928030593007039161790316939004697,10919076262,109190762620,109521366206
8000,4,0.95808636647977096778561190149048343,0.93789543789543772245309583013295196,0.94758250812118960393348743309616111,10919076262,109190762620,109521366206
8000,5,0.94617670389015207099703275162028149,0.94623287671232869655568720190785825,0.94573291811944915075116568914381787,10919076262,109190762620,109521366206
8000,6,0.95656710030545633038912001211429015,0.98992088607594941329637094895588234,0.97283608830887902119144428070285358,10919076262,109190762620,109521366206
8000,7,0.94270683557565071453154814662411809,0.94962707974756155326900852742255665,0.94589186079370468629434753893292509,10919076262,109190762620,109521366206
8000,8,0.96401770586057455858508546953089535,0.91855775803144223967677817199728452,0.94056492310909656229256370352231897,10919076262,109190762620,109521366206
8000,9,0.89705271119404239588135396843426861,0.92322784810126568011412473424570635,0.90962456604305708118829443264985457,10919076262,109190762620,109521366206
9000,0,0.976023,0.983321,0.979581,12112002444.799999237060546875,121120024448,121510134289
9000,1,0.96560042132951551252517674583941698,0.98186868686868677968959673307836056,0.97359973478273309499542165212915279,12112002444.799999237060546875,121120024448,121510134289
9000,2,0.9675217562582119068537167549948208,0.94772363303591866667829890502616763,0.95734781384349321164961565955309197,12112002444.799999237060546875,121120024448,121510134289
9000,3,0.94972881789766039339895087323384359,0.93555555555555558466807042350410484,0.94222815502733714421168542685336433,12112002444.799999237060546875,121120024448,121510134289
9000,4,0.95690441055793939995055552572011948,0.94318181818181812126056229317327961,0.94967968221271892304002903983928263,12112002444.799999237060546875,121120024448,121510134289
9000,5,0.95267006361289152671645297232316807,0.9545468232460102564473913844267372,0.95338044070282079722744583705207333,12112002444.799999237060546875,121120024448,121510134289
9000,6,0.96012188799713693576620698877377436,0.98993757802746562557416609706706367,0.97470501693559419287282707955455408,12112002444.799999237060546875,121120024448,121510134289
9000,7,0.94658772687646186572152373628341593,0.95295126973232657796586408949224278,0.94954801158080692768947983495309018,12112002444.799999237060546875,121120024448,121510134289
9000,8,0.97178906560827582605810448512784205,0.9305462184873949382790669915266335,0.95058958146976579861586742481449619,12112002444.799999237060546875,121120024448,121510134289
9000,9,0.90893921019489865020801744321943261,0.92785103785103795193123232820653357,0.91811556695753127055326103800325654,12112002444.799999237060546875,121120024448,121510134289
10000,0,0.978203,0.985879,0.981954,13213310170.5,132133101705,132564027592
10000,1,0.97047956439071847434263418108457699,0.98356130108423689417662671985453926,0.97691684615429397187114091138937511,13213310170.5,132133101705,132564027592
10000,2,0.96821134445195777828985228552483022,0.95315018315018318340037239977391437,0.960387759434484289400302259309683,13213310170.5,132133101705,132564027592
10000,3,0.95387327498812568560282443286268972,0.93956435643564373272340617404552177,0.94646363613076134324586519142030738,13213310170.5,132133101705,132564027592
10000,4,0.96011376936102388324201228897436522,0.93794029209621998521839714157977141,0.94873645618136670520925690652802587,13213310170.5,132133101705,132564027592
10000,5,0.95633921595625037692656178478500806,0.96135531135531127056026434729574248,0.95869467430864696577685890588327311,13213310170.5,132133101705,132564027592
10000,6,0.96077436211834510437768130941549316,0.99004950495049504066713552674627863,0.97506611904466511386857519028126262,13213310170.5,132133101705,132564027592
10000,7,0.95187423624915035169635757483774796,0.95669342793129208413205333272344433,0.95404884862329208949915937409969047,13213310170.5,132133101705,132564027592
10000,8,0.97356912250943472564301828242605552,0.93157894736842083993622054549632594,0.9519644779113181076724004014977254,13213310170.5,132133101705,132564027592
10000,9,0.90742718477856210146370585789554752,0.93359595959595953473808549460954964,0.92017114368658181611237978358985856,13213310170.5,132133101705,132564027592
15000,0,0.986249,0.988966,0.987591,19871667076.59999847412109375,198716670766,199312199070
15000,1,0.97631484538770041403665800316957757,0.98708290333677317640592718817060813,0.98163376250997047556268171319970861,19871667076.59999847412109375,198716670766,199312199070
15000,2,0.97932808459497644459901266600354575,0.96167654234925059597571816993877292,0.97032870017747774316063669175491668,19871667076.59999847412109375,198716670766,199312199070
15000,3,0.96412915800780640829259482416091487,0.94696852425180610968169503394165076,0.9554101109797660251743423032166902,19871667076.59999847412109375,198716670766,199312199070
